new_county_name,state_id,candidate,total_votes,won
Twin Falls,16000,Donald Trump,25897,1
Twin Falls,16000,Joe Biden,9391,0
Tyler,48000,Donald Trump,8194,1
Tyler,48000,Joe Biden,1403,0
Tyler,54000,Donald Trump,3226,1
Tyler,54000,Joe Biden,631,0
Tyngsborough,25000,Donald Trump,3375,0
Tyngsborough,25000,Joe Biden,4034,1
Tyringham,25000,Donald Trump,72,0
Tyringham,25000,Joe Biden,234,1
Tyrrell,37000,Donald Trump,1044,1
Tyrrell,37000,Joe Biden,758,0
Uinta,56000,Donald Trump,7496,1
Uinta,56000,Joe Biden,1591,0
Uintah,49000,Donald Trump,13261,1
Uintah,49000,Joe Biden,1663,0
Ulster,36000,Donald Trump,37590,0
Ulster,36000,Joe Biden,57970,1
Umatilla,41000,Donald Trump,21270,1
Umatilla,41000,Joe Biden,10707,0
Underhill,50000,Donald Trump,526,0
Underhill,50000,Joe Biden,1633,1
Unicoi,47000,Donald Trump,6599,1
Unicoi,47000,Joe Biden,1615,0
Union,5000,Donald Trump,10478,1
Union,5000,Joe Biden,5584,0
Union,9000,Donald Trump,307,1
Union,9000,Joe Biden,249,0
Union,12000,Donald Trump,5133,1
Union,12000,Joe Biden,1053,0
Union,13000,Donald Trump,12650,1
Union,13000,Joe Biden,2800,0
Union,17000,Donald Trump,6161,1
Union,17000,Joe Biden,2579,0
Union,18000,Donald Trump,2688,1
Union,18000,Joe Biden,736,0
Union,19000,Donald Trump,4010,1
Union,19000,Joe Biden,2061,0
Union,21000,Donald Trump,4965,1
Union,21000,Joe Biden,1529,0
Union,22000,Donald Trump,8407,1
Union,22000,Joe Biden,2654,0
Union,23000,Donald Trump,786,1
Union,23000,Joe Biden,726,0
Union,28000,Donald Trump,10373,1
Union,28000,Joe Biden,2160,0
Union,34000,Donald Trump,80002,0
Union,34000,Joe Biden,170245,1
Union,35000,Donald Trump,1388,1
Union,35000,Joe Biden,383,0
Union,37000,Donald Trump,80382,1
Union,37000,Joe Biden,48725,0
Union,39000,Donald Trump,21669,1
Union,39000,Joe Biden,11141,0
Union,41000,Donald Trump,10298,1
Union,41000,Joe Biden,4254,0
Union,42000,Donald Trump,12356,1
Union,42000,Joe Biden,7475,0
Union,45000,Donald Trump,8183,1
Union,45000,Joe Biden,4935,0
Union,46000,Donald Trump,5944,1
Union,46000,Joe Biden,2725,0
Union,47000,Donald Trump,6803,1
Union,47000,Joe Biden,1249,0
Unity,23000,Donald Trump,455,1
Unity,23000,Joe Biden,444,0
Unity,33000,Donald Trump,531,1
Unity,33000,Joe Biden,335,0
Upshur,48000,Donald Trump,15809,1
Upshur,48000,Joe Biden,2877,0
Upshur,54000,Donald Trump,7771,1
Upshur,54000,Joe Biden,2256,0
Upson,13000,Donald Trump,8606,1
Upson,13000,Joe Biden,4203,0
Upton,23000,Donald Trump,47,1
Upton,23000,Joe Biden,16,0
Upton,25000,Donald Trump,1988,0
Upton,25000,Joe Biden,3173,1
Upton,48000,Donald Trump,1178,1
Upton,48000,Joe Biden,170,0
Utah,49000,Donald Trump,192812,1
Utah,49000,Joe Biden,76033,0
Uvalde,48000,Donald Trump,6174,1
Uvalde,48000,Joe Biden,4073,0
Uxbridge,25000,Donald Trump,4093,0
Uxbridge,25000,Joe Biden,4351,1
Val Verde,48000,Donald Trump,8284,1
Val Verde,48000,Joe Biden,6771,0
Valencia,35000,Donald Trump,17364,1
Valencia,35000,Joe Biden,14263,0
Valley,16000,Donald Trump,3947,1
Valley,16000,Joe Biden,2976,0
Valley,30000,Donald Trump,3135,1
Valley,30000,Joe Biden,1030,0
Valley,31000,Donald Trump,1901,1
Valley,31000,Joe Biden,412,0
Van Buren,5000,Donald Trump,6034,1
Van Buren,5000,Joe Biden,1593,0
Van Buren,19000,Donald Trump,2859,1
Van Buren,19000,Joe Biden,875,0
Van Buren,23000,Donald Trump,415,0
Van Buren,23000,Joe Biden,471,1
Van Buren,26000,Donald Trump,21591,1
Van Buren,26000,Joe Biden,16803,0
Van Buren,47000,Donald Trump,2342,1
Van Buren,47000,Joe Biden,544,0
Van Wert,39000,Donald Trump,11650,1
Van Wert,39000,Joe Biden,3067,0
Van Zandt,48000,Donald Trump,22270,1
Van Zandt,48000,Joe Biden,3516,0
Vance,37000,Donald Trump,8391,0
Vance,37000,Joe Biden,12431,1
Vanceboro,23000,Donald Trump,65,1
Vanceboro,23000,Joe Biden,28,0
Vanderburgh,18000,Donald Trump,41844,1
Vanderburgh,18000,Joe Biden,34415,0
Vassalboro,23000,Donald Trump,1394,1
Vassalboro,23000,Joe Biden,1075,0
Veazie,23000,Donald Trump,525,0
Veazie,23000,Joe Biden,646,1
Venango,42000,Donald Trump,18569,1
Venango,42000,Joe Biden,7585,0
Ventura,6000,Donald Trump,162207,0
Ventura,6000,Joe Biden,251388,1
Vergennes,50000,Donald Trump,428,0
Vergennes,50000,Joe Biden,1016,1
Vermilion,17000,Donald Trump,20725,1
Vermilion,17000,Joe Biden,10323,0
Vermilion,22000,Donald Trump,21930,1
Vermilion,22000,Joe Biden,5009,0
Vermillion,18000,Donald Trump,5184,1
Vermillion,18000,Joe Biden,2145,0
Vernon,9000,Donald Trump,5848,0
Vernon,9000,Joe Biden,9259,1
Vernon,22000,Donald Trump,14107,1
Vernon,22000,Joe Biden,2898,0
Vernon,29000,Donald Trump,7155,1
Vernon,29000,Joe Biden,1903,0
Vernon,50000,Donald Trump,549,0
Vernon,50000,Joe Biden,718,1
Vernon,55000,Donald Trump,8218,1
Vernon,55000,Joe Biden,7457,0
Verona,23000,Donald Trump,182,1
Verona,23000,Joe Biden,158,0
Vershire,50000,Donald Trump,134,0
Vershire,50000,Joe Biden,264,1
Victoria,48000,Donald Trump,23358,1
Victoria,48000,Joe Biden,10380,0
Victory,50000,Donald Trump,36,1
Victory,50000,Joe Biden,17,0
Vienna,23000,Donald Trump,208,1
Vienna,23000,Joe Biden,186,0
Vigo,18000,Donald Trump,24545,1
Vigo,18000,Joe Biden,18123,0
Vilas,55000,Donald Trump,9261,1
Vilas,55000,Joe Biden,5903,0
Vinalhaven,23000,Donald Trump,287,0
Vinalhaven,23000,Joe Biden,531,1
Vinton,39000,Donald Trump,4632,1
Vinton,39000,Joe Biden,1331,0
Virginia Beach city,51000,Donald Trump,105087,0
Virginia Beach city,51000,Joe Biden,117393,1
Voluntown,9000,Donald Trump,918,1
Voluntown,9000,Joe Biden,566,0
Volusia,12000,Donald Trump,173821,1
Volusia,12000,Joe Biden,130575,0
Wabash,17000,Donald Trump,4237,1
Wabash,17000,Joe Biden,1253,0
Wabash,18000,Donald Trump,10762,1
Wabash,18000,Joe Biden,3494,0
Wabasha,27000,Donald Trump,8153,1
Wabasha,27000,Joe Biden,4696,0
Wabaunsee,20000,Donald Trump,2813,1
Wabaunsee,20000,Joe Biden,956,0
Wade,23000,Donald Trump,79,1
Wade,23000,Joe Biden,53,0
Wadena,27000,Donald Trump,5520,1
Wadena,27000,Joe Biden,2023,0
Wagoner,40000,Donald Trump,26165,1
Wagoner,40000,Joe Biden,8464,0
Wahkiakum,53000,Donald Trump,1741,1
Wahkiakum,53000,Joe Biden,1165,0
Waite,23000,Donald Trump,33,1
Waite,23000,Joe Biden,18,0
Waitsfield,50000,Donald Trump,200,0
Waitsfield,50000,Joe Biden,1023,1
Wake,37000,Donald Trump,226197,0
Wake,37000,Joe Biden,393336,1
Wakefield,25000,Donald Trump,6032,0
Wakefield,25000,Joe Biden,10215,1
Wakefield,33000,Donald Trump,1986,1
Wakefield,33000,Joe Biden,1240,0
Wakulla,12000,Donald Trump,12874,1
Wakulla,12000,Joe Biden,5351,0
Walden,50000,Donald Trump,207,0
Walden,50000,Joe Biden,351,1
Waldo,23000,Donald Trump,261,1
Waldo,23000,Joe Biden,227,0
Waldoboro,23000,Donald Trump,1568,1
Waldoboro,23000,Joe Biden,1294,0
Wales,23000,Donald Trump,616,1
Wales,23000,Joe Biden,275,0
Wales,25000,Donald Trump,619,1
Wales,25000,Joe Biden,429,0
Walker,1000,Donald Trump,26002,1
Walker,1000,Joe Biden,4834,0
Walker,13000,Donald Trump,23173,1
Walker,13000,Joe Biden,5770,0
Walker,48000,Donald Trump,15375,1
Walker,48000,Joe Biden,7884,0
Walla Walla,53000,Donald Trump,16400,1
Walla Walla,53000,Joe Biden,13690,0
Wallace,20000,Donald Trump,762,1
Wallace,20000,Joe Biden,44,0
Wallagrass,23000,Donald Trump,134,0
Wallagrass,23000,Joe Biden,153,1
Waller,48000,Donald Trump,14260,1
Waller,48000,Joe Biden,8191,0
Wallingford,9000,Donald Trump,11831,0
Wallingford,9000,Joe Biden,13560,1
Wallingford,50000,Donald Trump,563,0
Wallingford,50000,Joe Biden,703,1
Wallowa,41000,Donald Trump,3404,1
Wallowa,41000,Joe Biden,1625,0
Walpole,25000,Donald Trump,6243,0
Walpole,25000,Joe Biden,9474,1
Walpole,33000,Donald Trump,834,0
Walpole,33000,Joe Biden,1470,1
Walsh,38000,Donald Trump,3324,1
Walsh,38000,Joe Biden,1333,0
Walthall,28000,Donald Trump,4220,1
Walthall,28000,Joe Biden,2835,0
Waltham,23000,Donald Trump,159,1
Waltham,23000,Joe Biden,68,0
Waltham,25000,Donald Trump,7787,0
Waltham,25000,Joe Biden,20424,1
Waltham,50000,Donald Trump,102,0
Waltham,50000,Joe Biden,216,1
Walton,12000,Donald Trump,32947,1
Walton,12000,Joe Biden,10338,0
Walton,13000,Donald Trump,37839,1
Walton,13000,Joe Biden,12683,0
Walworth,46000,Donald Trump,1966,1
Walworth,46000,Joe Biden,565,0
Walworth,55000,Donald Trump,33851,1
Walworth,55000,Joe Biden,22789,0
Wapello,19000,Donald Trump,9516,1
Wapello,19000,Joe Biden,5821,0
Ward,38000,Donald Trump,19974,1
Ward,38000,Joe Biden,7293,0
Ward,48000,Donald Trump,3241,1
Ward,48000,Joe Biden,764,0
Ward 2,11000,Donald Trump,2918,0
Ward 2,11000,Joe Biden,29078,1
Ward 3,11000,Donald Trump,3705,0
Ward 3,11000,Joe Biden,39397,1
Ward 4,11000,Donald Trump,1913,0
Ward 4,11000,Joe Biden,42489,1
Ward 5,11000,Donald Trump,1769,0
Ward 5,11000,Joe Biden,43320,1
Ward 6,11000,Donald Trump,4337,0
Ward 6,11000,Joe Biden,56719,1
Ward 7,11000,Donald Trump,1134,0
Ward 7,11000,Joe Biden,36382,1
Ward 8,11000,Donald Trump,1085,0
Ward 8,11000,Joe Biden,30897,1
Wardsboro,50000,Donald Trump,159,0
Wardsboro,50000,Joe Biden,325,1
Ware,13000,Donald Trump,9903,1
Ware,13000,Joe Biden,4169,0
Ware,25000,Donald Trump,2444,1
Ware,25000,Joe Biden,2353,0
Wareham,25000,Donald Trump,5518,0
Wareham,25000,Joe Biden,6883,1
Warner,33000,Donald Trump,844,0
Warner,33000,Joe Biden,1050,1
Warren,9000,Donald Trump,470,1
Warren,9000,Joe Biden,465,0
Warren,13000,Donald Trump,1166,0
Warren,13000,Joe Biden,1468,1
Warren,17000,Donald Trump,4676,1
Warren,17000,Joe Biden,3090,0
Warren,18000,Donald Trump,3401,1
Warren,18000,Joe Biden,974,0
Warren,19000,Donald Trump,17782,1
Warren,19000,Joe Biden,12574,0
Warren,21000,Donald Trump,31791,1
Warren,21000,Joe Biden,22479,0
Warren,23000,Donald Trump,1259,1
Warren,23000,Joe Biden,919,0
Warren,25000,Donald Trump,1375,1
Warren,25000,Joe Biden,1149,0
Warren,28000,Donald Trump,10365,0
Warren,28000,Joe Biden,10442,1
Warren,29000,Donald Trump,13222,1
Warren,29000,Joe Biden,4769,0
Warren,33000,Donald Trump,275,1
Warren,33000,Joe Biden,189,0
Warren,34000,Donald Trump,34769,1
Warren,34000,Joe Biden,24901,0
Warren,36000,Donald Trump,17699,1
Warren,36000,Joe Biden,17642,0
Warren,37000,Donald Trump,3752,0
Warren,37000,Joe Biden,6400,1
Warren,39000,Donald Trump,87988,1
Warren,39000,Joe Biden,46069,0
Warren,42000,Donald Trump,14237,1
Warren,42000,Joe Biden,6066,0
Warren,44000,Donald Trump,2261,0
Warren,44000,Joe Biden,3524,1
Warren,47000,Donald Trump,12323,1
Warren,47000,Joe Biden,4126,0
Warren,50000,Donald Trump,179,0
Warren,50000,Joe Biden,1039,1
Warren,51000,Donald Trump,14069,1
Warren,51000,Joe Biden,6603,0
Warrick,18000,Donald Trump,21326,1
Warrick,18000,Joe Biden,11923,0
Warwick,25000,Donald Trump,160,0
Warwick,25000,Joe Biden,343,1
Warwick,44000,Donald Trump,19578,0
Warwick,44000,Joe Biden,25845,1
Wasatch,49000,Donald Trump,10795,1
Wasatch,49000,Joe Biden,6187,0
Wasco,41000,Donald Trump,7035,1
Wasco,41000,Joe Biden,6604,0
Waseca,27000,Donald Trump,6624,1
Waseca,27000,Joe Biden,3496,0
Washakie,56000,Donald Trump,3245,1
Washakie,56000,Joe Biden,651,0
Washburn,23000,Donald Trump,518,1
Washburn,23000,Joe Biden,278,0
Washburn,55000,Donald Trump,6334,1
Washburn,55000,Joe Biden,3867,0
Washington,1000,Donald Trump,6564,1
Washington,1000,Joe Biden,2258,0
Washington,5000,Donald Trump,47504,1
Washington,5000,Joe Biden,43824,0
Washington,8000,Donald Trump,2595,1
Washington,8000,Joe Biden,369,0
Washington,9000,Donald Trump,770,0
Washington,9000,Joe Biden,1461,1
Washington,12000,Donald Trump,9876,1
Washington,12000,Joe Biden,2347,0
Washington,13000,Donald Trump,4668,0
Washington,13000,Joe Biden,4743,1
Washington,16000,Donald Trump,4154,1
Washington,16000,Joe Biden,1073,0
Washington,17000,Donald Trump,6115,1
Washington,17000,Joe Biden,1641,0
Washington,18000,Donald Trump,9114,1
Washington,18000,Joe Biden,2784,0
Washington,19000,Donald Trump,6971,1
Washington,19000,Joe Biden,4561,0
Washington,20000,Donald Trump,2332,1
Washington,20000,Joe Biden,467,0
Washington,21000,Donald Trump,4482,1
Washington,21000,Joe Biden,1644,0
Washington,22000,Donald Trump,13307,1
Washington,22000,Joe Biden,5970,0
Washington,23000,Donald Trump,561,2
Washington,23000,Joe Biden,424,0
Washington,24000,Donald Trump,40224,1
Washington,24000,Joe Biden,26044,0
Washington,25000,Donald Trump,107,0
Washington,25000,Joe Biden,240,1
Washington,27000,Donald Trump,73764,0
Washington,27000,Joe Biden,89165,1
Washington,28000,Donald Trump,5300,0
Washington,28000,Joe Biden,12503,1
Washington,29000,Donald Trump,8047,1
Washington,29000,Joe Biden,1804,0
Washington,31000,Donald Trump,8583,1
Washington,31000,Joe Biden,3554,0
Washington,33000,Donald Trump,467,1
Washington,33000,Joe Biden,314,0
Washington,36000,Donald Trump,15941,1
Washington,36000,Joe Biden,11565,0
Washington,37000,Donald Trump,2781,0
Washington,37000,Joe Biden,3396,1
Washington,39000,Donald Trump,22307,1
Washington,39000,Joe Biden,9243,0
Washington,40000,Donald Trump,17076,1
Washington,40000,Joe Biden,5790,0
Washington,41000,Donald Trump,99073,0
Washington,41000,Joe Biden,209940,1
Washington,42000,Donald Trump,72080,1
Washington,42000,Joe Biden,45088,0
Washington,47000,Donald Trump,40444,1
Washington,47000,Joe Biden,18638,0
Washington,48000,Donald Trump,12959,1
Washington,48000,Joe Biden,4261,0
Washington,49000,Donald Trump,67294,1
Washington,49000,Joe Biden,20530,0
Washington,50000,Donald Trump,283,0
Washington,50000,Joe Biden,306,1
Washington,51000,Donald Trump,21679,1
Washington,51000,Joe Biden,6617,0
Washington,55000,Donald Trump,60237,1
Washington,55000,Joe Biden,26650,0
Washita,40000,Donald Trump,4086,1
Washita,40000,Joe Biden,598,0
Washoe,32000,Donald Trump,116760,0
Washoe,32000,Joe Biden,128128,1
Washtenaw,26000,Donald Trump,56241,0
Washtenaw,26000,Joe Biden,157136,1
Watauga,37000,Donald Trump,14451,0
Watauga,37000,Joe Biden,17122,1
Waterboro,23000,Donald Trump,2471,1
Waterboro,23000,Joe Biden,1861,0
Waterbury,9000,Donald Trump,14157,0
Waterbury,9000,Joe Biden,21573,1
Waterbury,50000,Donald Trump,621,0
Waterbury,50000,Joe Biden,2778,1
Waterford,9000,Donald Trump,5124,0
Waterford,9000,Joe Biden,6917,1
Waterford,23000,Donald Trump,557,1
Waterford,23000,Joe Biden,452,0
Waterford,50000,Donald Trump,387,0
Waterford,50000,Joe Biden,421,1
Watertown,9000,Donald Trump,7976,1
Watertown,9000,Joe Biden,4612,0
Watertown,25000,Donald Trump,3801,0
Watertown,25000,Joe Biden,14970,1
Waterville,23000,Donald Trump,2627,0
Waterville,23000,Joe Biden,5019,1
Waterville,33000,Donald Trump,127,0
Waterville,33000,Joe Biden,238,1
Waterville,50000,Donald Trump,209,0
Waterville,50000,Joe Biden,227,1
Watonwan,27000,Donald Trump,3103,1
Watonwan,27000,Joe Biden,1987,0
Waukesha,55000,Donald Trump,159649,1
Waukesha,55000,Joe Biden,103906,0
Waupaca,55000,Donald Trump,18952,1
Waupaca,55000,Joe Biden,9703,0
Waushara,55000,Donald Trump,9016,1
Waushara,55000,Joe Biden,4388,0
Wayland,25000,Donald Trump,1705,0
Wayland,25000,Joe Biden,7344,1
Wayne,13000,Donald Trump,9987,1
Wayne,13000,Joe Biden,2688,0
Wayne,17000,Donald Trump,7176,1
Wayne,17000,Joe Biden,1187,0
Wayne,18000,Donald Trump,17567,1
Wayne,18000,Joe Biden,9524,0
Wayne,19000,Donald Trump,2338,1
Wayne,19000,Joe Biden,727,0
Wayne,21000,Donald Trump,7430,1
Wayne,21000,Joe Biden,1700,0
Wayne,23000,Donald Trump,343,0
Wayne,23000,Joe Biden,506,1
Wayne,26000,Donald Trump,264553,0
Wayne,26000,Joe Biden,597170,1
Wayne,28000,Donald Trump,6307,1
Wayne,28000,Joe Biden,3624,0
Wayne,29000,Donald Trump,4987,1
Wayne,29000,Joe Biden,845,0
Wayne,31000,Donald Trump,3055,1
Wayne,31000,Joe Biden,1022,0
Wayne,36000,Donald Trump,26204,1
Wayne,36000,Joe Biden,17456,0
Wayne,37000,Donald Trump,30709,1
Wayne,37000,Joe Biden,24215,0
Wayne,39000,Donald Trump,36759,1
Wayne,39000,Joe Biden,16660,0
Wayne,42000,Donald Trump,18637,1
Wayne,42000,Joe Biden,9191,0
Wayne,47000,Donald Trump,5795,1
Wayne,47000,Joe Biden,820,0
Wayne,49000,Donald Trump,1229,1
Wayne,49000,Joe Biden,365,0
Wayne,54000,Donald Trump,12585,1
Wayne,54000,Joe Biden,4088,0
Waynesboro city,51000,Donald Trump,5507,1
Waynesboro city,51000,Joe Biden,4961,0
Weakley,47000,Donald Trump,10396,1
Weakley,47000,Joe Biden,3020,0
Weare,33000,Donald Trump,3213,1
Weare,33000,Joe Biden,2211,0
Weathersfield,50000,Donald Trump,725,0
Weathersfield,50000,Joe Biden,1018,1
Webb,48000,Donald Trump,25898,0
Webb,48000,Joe Biden,41820,1
Weber,49000,Donald Trump,65949,1
Weber,49000,Joe Biden,40695,0
Webster,13000,Donald Trump,748,1
Webster,13000,Joe Biden,640,0
Webster,19000,Donald Trump,10938,1
Webster,19000,Joe Biden,6613,0
Webster,21000,Donald Trump,4506,1
Webster,21000,Joe Biden,1412,0
Webster,22000,Donald Trump,11830,1
Webster,22000,Joe Biden,6172,0
Webster,25000,Donald Trump,4039,0
Webster,25000,Joe Biden,4046,1
Webster,28000,Donald Trump,4291,1
Webster,28000,Joe Biden,1043,0
Webster,29000,Donald Trump,14880,1
Webster,29000,Joe Biden,3573,0
Webster,31000,Donald Trump,1511,1
Webster,31000,Joe Biden,335,0
Webster,33000,Donald Trump,669,1
Webster,33000,Joe Biden,548,0
Webster,54000,Donald Trump,2759,1
Webster,54000,Joe Biden,610,0
Webster Plt.,23000,Donald Trump,33,1
Webster Plt.,23000,Joe Biden,9,0
Weld,8000,Donald Trump,96145,1
Weld,8000,Joe Biden,66060,0
Weld,23000,Donald Trump,144,0
Weld,23000,Joe Biden,149,1
Wellesley,25000,Donald Trump,3295,0
Wellesley,25000,Joe Biden,12630,1
Wellfleet,25000,Donald Trump,496,0
Wellfleet,25000,Joe Biden,1971,1
Wellington,23000,Donald Trump,67,1
Wellington,23000,Joe Biden,50,0
Wells,18000,Donald Trump,10855,1
Wells,18000,Joe Biden,2928,0
Wells,23000,Donald Trump,3333,0
Wells,23000,Joe Biden,4465,1
Wells,38000,Donald Trump,1893,1
Wells,38000,Joe Biden,442,0
Wells,50000,Donald Trump,416,1
Wells,50000,Joe Biden,315,0
Wendell,25000,Donald Trump,105,0
Wendell,25000,Joe Biden,487,1
Wenham,25000,Donald Trump,765,0
Wenham,25000,Joe Biden,1761,1
Wentworth,33000,Donald Trump,323,1
Wentworth,33000,Joe Biden,280,0
Wentworth's Location,33000,Donald Trump,13,1
Wentworth's Location,33000,Joe Biden,4,0
Wesley,23000,Donald Trump,45,1
Wesley,23000,Joe Biden,27,0
West Bath,23000,Donald Trump,629,0
West Bath,23000,Joe Biden,737,1
West Baton Rouge,22000,Donald Trump,7684,1
West Baton Rouge,22000,Joe Biden,6200,0
West Boylston,25000,Donald Trump,1872,0
West Boylston,25000,Joe Biden,2788,1
West Bridgewater,25000,Donald Trump,2272,1
West Bridgewater,25000,Joe Biden,2224,0
West Brookfield,25000,Donald Trump,1127,0
West Brookfield,25000,Joe Biden,1137,1
West Carroll,22000,Donald Trump,4317,1
West Carroll,22000,Joe Biden,710,0
West Fairlee,50000,Donald Trump,125,0
West Fairlee,50000,Joe Biden,219,1
West Feliciana,22000,Donald Trump,3863,1
West Feliciana,22000,Joe Biden,2298,0
West Forks Plt.,23000,Donald Trump,30,1
West Forks Plt.,23000,Joe Biden,21,0
West Gardiner,23000,Donald Trump,1317,1
West Gardiner,23000,Joe Biden,1000,0
West Greenwich,44000,Donald Trump,2242,1
West Greenwich,44000,Joe Biden,1693,0
West Hartford,9000,Donald Trump,8451,0
West Hartford,9000,Joe Biden,27298,1
West Haven,9000,Donald Trump,8126,0
West Haven,9000,Joe Biden,14245,1
West Haven,50000,Donald Trump,70,0
West Haven,50000,Joe Biden,78,1
West Newbury,25000,Donald Trump,1061,0
West Newbury,25000,Joe Biden,2111,1
